bl,var_short,jahr,quartal,monat,wert,name_de,name_en,description_de,description_en,type,BL_long,BL_eng
O,GLPEW1,2022,4,10,12.3596,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEW1,2023,1,1,5.5475,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEW1,2023,2,4,6.4005,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2019,1,1,2.7113,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2019,2,4,-0.7289,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2019,3,7,0.7731,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2019,4,10,-6.5237,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2020,1,1,1.6869,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2020,2,4,-53.4942,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2020,3,7,-16.8919,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2020,4,10,-7.4228,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2021,1,1,-6.4514,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2021,2,4,20.006,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2021,3,7,14.6332,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2021,4,10,8.3113,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2022,1,1,6.0276,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2022,2,4,1.546,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2022,3,7,-20.0114,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2022,4,10,-36.679,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2023,1,1,-15.9381,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPEWS,2023,2,4,-1.5633,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2019,1,1,10.2013,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2019,2,4,-3.4637,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2019,3,7,-6.5422,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2019,4,10,-13.09,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2020,1,1,-13.4379,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2020,2,4,-51.5854,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2020,3,7,-45.6431,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2020,4,10,-28.6144,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2021,1,1,-24.7099,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
O,GLPS,2021,2,4,14.0824,Sachgütererzeugung – Geschäftslage zur Zeit,Manufacturing – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Oberösterreich,Lower Austria
